idx,stages,latency,critσ,combHits,dspHits,baseE,rawE,warE,wawE,flagWR,flagWAW,finalE
1840,1,1,0.0,0,0,2,0,0,0,0,1,3
1841,2,2,0.5,1,0,2,0,0,1,0,0,3
1842,2,2,1.0,1,0,1,0,0,0,0,0,1
1843,2,2,1.0,1,0,1,0,0,0,0,0,1
1844,2,2,1.0,1,0,1,0,0,0,0,0,1
1845,5,5,0.4,3,1,5,1,0,1,0,0,7
1846,2,2,1.0,1,0,1,0,0,0,0,0,1
1847,8,8,0.33071891388307384,6,0,23,30,10,6,0,35,104
1848,2,2,0.0,1,0,1,0,0,0,0,0,1
1849,6,6,0.7453559924999299,5,0,20,15,5,3,0,15,58
1850,2,2,1.0,1,0,1,0,0,0,0,0,1
1851,1,1,0.0,0,0,1,0,0,0,0,0,1
1852,3,3,0.9428090415820634,2,0,3,0,0,0,0,0,3
1853,2,2,1.0,1,0,1,0,0,0,0,0,1
1854,2,2,1.0,1,0,1,0,0,0,0,0,1
1855,1,1,0.0,0,0,1,0,0,0,0,0,1
1856,2,2,1.0,1,0,1,0,0,0,0,0,1
1857,3,3,0.9428090415820634,2,0,3,0,0,0,0,0,3
1858,1,1,0.0,0,0,1,0,0,0,0,0,1
1859,4,4,0.8660254037844386,3,0,3,0,0,0,0,0,3
1860,2,2,1.0,1,0,1,0,0,0,0,0,1
1861,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
1862,2,2,1.0,1,0,1,0,0,0,0,0,1
1863,1,1,0.0,0,0,1,0,0,0,0,0,1
1864,2,2,1.0,1,0,1,0,0,0,0,0,1
1865,1,1,0.0,0,0,1,0,0,0,0,0,1
1866,2,2,0.0,1,0,1,0,0,0,0,0,1
1867,2,2,1.0,1,0,1,0,0,0,0,0,1
1868,1,1,0.0,0,0,1,0,0,0,0,0,1
1869,3,3,0.9428090415820634,2,0,3,0,0,0,0,0,3
1870,2,2,1.0,1,0,1,0,0,0,0,0,1
1871,1,1,0.0,0,0,1,0,0,0,0,0,1
1872,2,2,0.0,1,0,3,1,0,0,0,0,4
1873,2,2,0.5,1,0,2,1,0,0,0,0,3
1874,2,2,0.0,1,0,1,0,0,0,0,0,1
1875,2,2,1.0,1,0,1,0,0,0,0,0,1
1876,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
1877,1,1,0.0,0,0,2,0,0,0,0,0,2
1878,1,1,0.0,0,0,1,0,0,0,0,0,1
1879,1,1,0.0,0,0,1,0,0,0,0,0,1
1880,2,2,0.0,1,0,1,0,0,0,0,0,1
1881,1,1,0.0,0,0,2,0,0,0,0,1,3
1882,1,1,0.0,0,0,2,0,0,0,0,1,3
1883,1,1,0.0,0,0,1,0,0,0,0,0,1
1884,5,5,0.8,3,0,4,0,1,1,0,0,6
1885,3,3,0.4714045207910317,2,0,4,0,0,0,0,0,3
1886,2,2,1.0,1,0,1,0,0,0,0,0,1
1887,2,2,0.0,1,0,1,0,0,0,0,0,1
1888,1,1,0.0,0,0,1,0,0,0,0,0,1
1889,2,2,1.0,1,0,1,0,0,0,0,0,1
1890,1,1,0.0,0,0,1,0,0,0,0,0,1
1891,2,2,1.0,1,0,1,0,0,0,0,0,1
1892,2,2,1.0,1,0,2,0,0,0,0,0,1
1893,2,2,1.0,1,0,1,0,0,0,0,0,1
1894,1,1,0.0,0,0,1,0,0,0,0,0,1
1895,2,2,0.5,1,0,2,0,0,1,0,0,3
1896,2,2,1.0,1,0,1,0,0,0,0,0,1
1897,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
1898,1,1,0.0,0,0,1,0,0,0,0,0,1
1899,3,3,0.9428090415820634,2,0,5,1,0,1,0,0,7
1900,11,11,0.899954085146515,5,0,12,20,12,6,0,0,50
1901,2,2,0.5,1,0,2,0,0,0,0,0,2
1902,1,1,0.0,0,0,1,0,0,0,0,0,1
1903,2,2,1.0,1,0,1,0,0,0,0,0,1
1904,3,3,0.4714045207910317,2,0,6,3,1,0,0,3,13
1905,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
1906,2,2,1.0,1,0,1,0,0,0,0,0,1
1907,2,2,1.0,1,0,1,0,0,0,0,0,1
1908,2,2,1.0,1,0,1,0,0,0,0,0,1
1909,8,8,0.33071891388307384,6,0,23,30,10,6,0,35,104
1910,5,5,0.4,3,1,5,1,0,1,0,0,7
1911,2,2,1.0,1,0,1,0,0,0,0,0,1
1912,2,2,0.0,1,0,1,0,0,0,0,0,1
1913,6,6,0.7453559924999299,5,0,20,15,5,3,0,15,58
1914,2,2,1.0,1,0,1,0,0,0,0,0,1
1915,5,5,0.9797958971132712,3,0,4,1,1,1,0,0,7
1916,2,2,1.0,1,0,1,0,0,0,0,0,1
1917,2,2,1.0,1,0,1,0,0,0,0,0,1
1918,1,1,0.0,0,0,2,0,0,0,0,1,3
1919,2,2,1.0,1,0,1,0,0,0,0,0,1
1920,1,1,0.0,0,0,1,0,0,0,0,0,1
1921,1,1,0.0,0,0,1,0,0,0,0,0,1
1922,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
1923,1,1,0.0,0,0,1,0,0,0,0,0,1
1924,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
1925,2,2,1.0,1,0,3,3,0,0,0,0,6
1926,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
1927,1,1,0.0,0,0,1,0,0,0,0,0,1
1928,1,1,0.0,0,0,1,0,0,0,0,0,1
1929,2,2,1.0,1,0,1,0,0,0,0,0,1
1930,2,2,1.0,1,0,3,2,0,0,0,1,6
1931,1,1,0.0,0,0,1,0,0,0,0,0,1
1932,2,2,1.0,1,0,1,0,0,0,0,0,1
1933,2,2,1.0,1,0,1,0,0,0,0,0,1
1934,3,3,0.4714045207910317,2,0,3,2,0,0,0,1,6
1935,2,2,1.0,1,0,1,0,0,0,0,0,1
1936,2,2,0.0,1,0,1,0,0,0,0,0,1
1937,2,2,0.0,1,0,1,0,0,0,0,0,1
1938,2,2,1.0,1,0,1,0,0,0,0,0,1
1939,1,1,0.0,0,0,1,0,0,0,0,0,1
1940,1,1,0.0,0,0,1,0,0,0,0,0,1
1941,1,1,0.0,0,0,1,0,0,0,0,0,1
1942,2,2,1.0,1,0,3,3,0,0,0,0,6
1943,1,1,0.0,0,0,1,0,0,0,0,0,1
1944,3,3,0.0,2,0,2,0,0,0,0,0,2
1945,2,2,1.0,1,0,1,0,0,0,0,0,1
1946,2,2,1.0,1,0,3,2,0,0,0,1,6
1947,2,2,0.5,1,0,2,0,0,0,0,0,2
1948,2,2,1.0,0,0,1,0,0,0,0,0,1
1949,1,1,0.0,0,0,1,0,0,0,0,0,1
1950,3,3,0.0,2,0,2,0,0,0,0,0,2
1951,1,1,0.0,0,0,1,0,0,0,0,0,1
1952,1,1,0.0,0,0,1,0,0,0,0,0,1
1953,2,2,1.0,1,0,1,0,0,0,0,0,1
1954,2,2,1.0,1,0,1,0,0,0,0,0,1
1955,2,2,1.0,1,0,1,0,0,0,0,0,1
1956,1,1,0.0,0,0,1,0,0,0,0,0,1
1957,2,2,0.5,1,0,2,0,0,0,0,0,2
1958,1,1,0.0,0,0,2,1,0,0,0,0,3
1959,2,2,1.0,1,0,1,0,0,0,0,0,1
1960,2,2,0.0,1,0,1,0,0,0,0,0,1
1961,1,1,0.0,0,0,1,0,0,0,0,0,1
1962,2,2,1.0,1,0,3,3,0,0,0,0,6
1963,1,1,0.0,0,0,1,0,0,0,0,0,1
1964,1,1,0.0,0,0,1,0,0,0,0,0,1
1965,1,1,0.0,0,0,1,0,0,0,0,0,1
1966,1,1,0.0,0,0,1,0,0,0,0,0,1
1967,1,1,0.0,0,0,2,1,0,0,0,0,3
1968,1,1,0.0,0,0,1,0,0,0,0,0,1
1969,2,2,1.0,0,0,1,0,0,0,0,0,1
1970,1,1,0.0,0,0,1,0,0,0,0,0,1
1971,1,1,0.0,0,0,1,0,0,0,0,0,1
1972,1,1,0.0,0,0,1,0,0,0,0,0,1
1973,2,2,1.0,1,0,1,0,0,0,0,0,1
1974,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
1975,2,2,1.0,1,0,1,0,0,0,0,0,1
1976,2,2,1.0,1,0,3,2,0,0,0,1,6
1977,2,2,0.0,1,0,1,0,0,0,0,0,1
1978,6,6,0.7453559924999299,1,0,5,0,0,0,0,10,15
1979,2,2,1.0,1,0,1,0,0,0,0,0,1
1980,1,1,0.0,0,0,1,0,0,0,0,0,1
1981,2,2,1.0,1,0,1,0,0,0,0,0,1
1982,3,3,0.4714045207910317,2,0,3,1,1,1,0,0,6
1983,2,2,1.0,1,0,1,0,0,0,0,0,1
1984,10,10,0.7810249675906654,4,2,13,24,8,2,0,1,48
1985,2,2,0.0,1,0,1,0,0,0,0,0,1
1986,2,2,1.0,1,0,1,0,0,0,0,0,1
1987,1,1,0.0,0,0,1,0,0,0,0,0,1
1988,2,2,1.0,1,0,1,0,0,0,0,0,1
1989,2,2,1.0,1,0,1,0,0,0,0,0,1
1990,2,2,0.0,1,0,1,0,0,0,0,0,1
1991,1,1,0.0,0,0,1,0,0,0,0,0,1
1992,2,2,0.5,1,0,2,1,0,0,0,0,3
1993,2,2,0.0,1,0,1,0,0,0,0,0,1
1994,2,2,0.0,1,0,1,0,0,0,0,0,1
1995,2,2,1.0,1,0,1,0,0,0,0,0,1
1996,2,2,1.0,1,0,1,0,0,0,0,0,1
1997,3,3,0.4714045207910317,1,0,3,1,0,0,0,0,4
1998,3,3,0.9428090415820634,1,0,2,0,0,1,0,0,3
1999,2,2,1.0,1,0,1,0,0,0,0,0,1
2000,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2001,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2002,1,1,0.0,0,0,1,0,0,0,0,0,1
2003,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
2004,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2005,2,2,1.0,1,0,1,0,0,0,0,0,1
2006,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2007,2,2,0.5,1,0,2,1,0,0,0,0,3
2008,4,4,0.0,3,0,5,1,0,0,0,1,7
2009,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2010,2,2,1.0,1,0,1,0,0,0,0,0,1
2011,2,2,1.0,1,0,1,0,0,0,0,0,1
2012,1,1,0.0,0,0,1,0,0,0,0,0,1
2013,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
2014,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2015,2,2,1.0,1,0,1,0,0,0,0,0,1
2016,2,2,1.0,1,0,1,0,0,0,0,0,1
2017,1,1,0.0,0,0,1,0,0,0,0,0,1
2018,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
2019,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2020,2,2,0.5,1,0,2,1,0,0,0,0,3
2021,4,4,0.0,3,0,5,1,0,0,0,1,7
2022,2,2,0.5,1,0,2,0,0,0,0,1,3
2023,2,2,0.0,1,0,1,0,0,0,0,0,1
2024,2,2,1.0,1,0,1,0,0,0,0,0,1
2025,2,2,1.0,1,0,1,0,0,0,0,0,1
2026,2,2,1.0,1,0,1,0,0,0,0,0,1
2027,2,2,1.0,1,0,1,0,0,0,0,0,1
2028,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
2029,13,13,0.0,12,0,20,28,24,9,0,6,87
2030,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2031,3,3,0.9428090415820634,1,0,2,0,0,1,0,0,3
2032,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2033,1,1,0.0,0,0,1,0,0,0,0,0,1
2034,2,2,1.0,1,0,1,0,0,0,0,0,1
2035,2,2,1.0,1,0,1,0,0,0,0,0,1
2036,2,2,1.0,1,0,1,0,0,0,0,0,1
2037,2,2,1.0,1,0,1,0,0,0,0,0,1
2038,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
2039,13,13,0.0,12,0,20,28,24,9,0,6,87
2040,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2041,3,3,0.9428090415820634,1,0,2,0,0,1,0,0,3
2042,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2043,2,2,1.0,1,0,1,0,0,0,0,0,1
2044,2,2,0.0,1,0,1,0,0,0,0,0,1
2045,2,2,0.0,1,0,1,0,0,0,0,0,1
2046,2,2,1.0,1,0,1,0,0,0,0,0,1
2047,2,2,1.0,1,0,1,0,0,0,0,0,1
2048,3,3,0.4714045207910317,1,0,3,1,0,0,0,0,4
2049,3,3,0.9428090415820634,1,0,2,0,0,1,0,0,3
2050,2,2,1.0,1,0,1,0,0,0,0,0,1
2051,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2052,2,2,0.0,1,0,1,0,0,0,0,0,1
2053,1,1,0.0,0,0,1,0,0,0,0,0,1
2054,2,2,1.0,1,0,1,0,0,0,0,0,1
2055,2,2,1.0,1,0,1,0,0,0,0,0,1
2056,2,2,0.0,1,0,1,0,0,0,0,0,1
2057,1,1,0.0,0,0,1,0,0,0,0,0,1
2058,2,2,0.5,1,0,2,1,0,0,0,0,3
2059,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2060,2,2,0.5,1,0,2,1,0,0,0,0,3
2061,4,4,0.0,3,0,5,1,0,0,0,1,7
2062,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2063,2,2,1.0,1,0,1,0,0,0,0,0,1
2064,2,2,1.0,1,0,1,0,0,0,0,0,1
2065,1,1,0.0,0,0,1,0,0,0,0,0,1
2066,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
2067,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2068,2,2,1.0,1,0,1,0,0,0,0,0,1
2069,2,2,1.0,1,0,1,0,0,0,0,0,1
2070,1,1,0.0,0,0,1,0,0,0,0,0,1
2071,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
2072,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2073,2,2,0.5,1,0,2,1,0,0,0,0,3
2074,4,4,0.0,3,0,5,1,0,0,0,1,7
2075,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
2076,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2077,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2078,1,1,0.0,0,0,1,0,0,0,0,0,1
2079,3,3,0.9428090415820634,1,0,2,0,0,0,0,1,3
2080,2,2,1.0,1,0,1,0,0,0,0,0,1
2081,2,2,1.0,1,0,1,0,0,0,0,0,1
2082,1,1,0.0,0,0,1,0,0,0,0,0,1
2083,3,3,0.4714045207910317,2,0,3,1,0,0,0,0,4
2084,2,2,0.0,1,0,1,0,0,0,0,0,1
2085,2,2,0.5,1,0,2,0,0,0,0,1,3
2086,4,4,0.8660254037844386,3,0,5,0,0,0,0,6,11
2087,1,1,0.0,0,0,1,0,0,0,0,0,1
2088,6,6,0.7453559924999299,1,0,5,0,0,0,0,10,15
2089,2,2,1.0,1,0,1,0,0,0,0,0,1
2090,1,1,0.0,0,0,1,0,0,0,0,0,1
2091,2,2,1.0,1,0,1,0,0,0,0,0,1
2092,3,3,0.4714045207910317,2,0,3,1,1,1,0,0,6
2093,2,2,1.0,1,0,1,0,0,0,0,0,1
2094,10,10,0.7810249675906654,4,2,13,24,8,2,0,1,48
2095,2,2,0.5,1,0,2,0,0,0,0,0,2
2096,2,2,1.0,1,0,1,0,0,0,0,0,1
2097,2,2,1.0,1,0,1,0,0,0,0,0,1
2098,1,1,0.0,0,0,1,0,0,0,0,0,1
2099,1,1,0.0,0,0,1,0,0,0,0,0,1
2100,1,1,0.0,0,0,1,0,0,0,0,0,1
2101,2,2,1.0,1,0,1,0,0,0,0,0,1
2102,2,2,1.0,1,0,1,0,0,0,0,0,1
2103,1,1,0.0,0,0,1,0,0,0,0,0,1
2104,1,1,0.0,0,0,2,0,0,0,0,0,2
2105,1,1,0.0,0,0,1,0,0,0,0,0,1
2106,1,1,0.0,0,0,1,0,0,0,0,0,1
2107,2,2,0.5,1,0,2,0,0,0,0,0,2
2108,3,3,0.4714045207910317,2,0,5,2,0,1,1,3,12
2109,2,2,1.0,1,0,1,0,0,0,0,0,1
2110,3,3,0.816496580927726,1,0,3,0,0,0,0,0,3
2111,1,1,0.0,0,0,1,0,0,0,0,0,1
2112,5,5,0.0,4,0,4,1,0,1,0,0,6
2113,4,4,0.8660254037844386,2,0,3,1,0,0,0,0,4
2114,2,2,1.0,1,0,1,0,0,0,0,0,1
2115,2,2,1.0,1,0,1,0,0,0,0,0,1
2116,2,2,1.0,1,0,1,0,0,0,0,0,1
2117,19,19,0.8931875130777442,10,0,44,73,73,9,11,84,293
2118,3,3,0.816496580927726,1,0,3,0,0,0,0,0,3
2119,4,4,0.5,2,1,5,3,0,0,0,0,8
2120,1,1,0.0,0,0,1,0,0,0,0,0,1
2121,4,4,0.4330127018922193,3,0,4,1,0,2,0,0,7
2122,2,2,1.0,1,0,1,0,0,0,0,0,1
2123,2,2,1.0,1,0,1,0,0,0,0,0,1
2124,1,1,0.0,0,0,1,0,0,0,0,0,1
2125,2,2,0.5,1,0,2,1,0,0,0,0,3
2126,2,2,1.0,1,0,1,0,0,0,0,0,1
2127,2,2,1.0,1,0,1,0,0,0,0,0,1
2128,2,2,0.5,1,0,2,0,0,1,0,0,3
2129,2,2,1.0,1,0,1,0,0,0,0,0,1
2130,2,2,1.0,1,0,1,0,0,0,0,0,1
2131,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2132,2,2,1.0,1,0,1,0,0,0,0,0,1
2133,2,2,1.0,1,0,1,0,0,0,0,0,1
2134,2,2,1.0,1,0,3,0,2,0,0,1,6
2135,2,2,0.5,1,0,5,3,0,0,0,0,8
2136,9,9,0.6285393610547089,7,0,8,0,2,8,0,0,18
2137,2,2,0.0,1,0,1,0,0,0,0,0,1
2138,1,1,0.0,0,0,1,0,0,0,0,0,1
2139,1,1,0.0,0,0,1,0,0,0,0,0,1
2140,5,5,0.6324555320336759,1,2,5,1,1,0,0,2,9
2141,2,2,1.0,1,0,1,0,0,0,0,0,1
2142,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
2143,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
2144,2,2,1.0,0,0,1,0,0,0,0,0,1
2145,2,2,0.0,1,0,1,0,0,0,0,0,1
2146,2,2,0.5,0,1,1,0,0,0,0,0,1
2147,5,5,0.0,4,0,4,1,0,1,0,0,6
2148,1,1,0.0,0,0,1,0,0,0,0,0,1
2149,1,1,0.0,0,0,1,0,0,0,0,0,1
2150,1,1,0.0,0,0,1,0,0,0,0,0,1
2151,2,2,1.0,1,0,1,0,0,0,0,0,1
2152,2,2,1.0,1,0,1,0,0,0,0,0,1
2153,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2154,2,2,1.0,1,0,1,0,0,0,0,0,1
2155,2,2,1.0,1,0,1,0,0,0,0,0,1
2156,2,2,1.0,1,0,1,0,0,0,0,0,1
2157,2,2,1.0,1,0,1,0,0,0,0,0,1
2158,1,1,0.0,0,0,1,0,0,0,0,0,1
2159,1,1,0.0,0,0,1,0,0,0,0,0,1
2160,1,1,0.0,0,0,1,0,0,0,0,0,1
2161,4,4,0.8660254037844386,3,0,3,0,0,0,0,0,3
2162,5,5,0.4,4,0,5,0,0,0,0,1,6
2163,5,5,0.4,4,0,5,0,0,0,0,1,6
2164,5,5,0.4,4,0,5,0,0,0,0,1,6
2165,5,5,0.4,4,0,5,0,0,0,0,1,6
2166,2,2,1.5,1,0,1,0,0,0,0,0,1
2167,2,2,1.5,1,0,1,0,0,0,0,0,1
2168,4,4,0.8660254037844386,3,0,3,0,0,0,0,0,3
2169,2,2,1.0,1,0,1,0,0,0,0,0,1
2170,2,2,0.0,1,0,1,0,0,0,0,0,1
2171,1,1,0.0,0,0,1,0,0,0,0,0,1
2172,2,2,1.5,1,0,1,0,0,0,0,0,1
2173,2,2,1.5,1,0,1,0,0,0,0,0,1
2174,1,1,0.0,0,0,1,0,0,0,0,0,1
2175,2,2,1.0,1,0,1,0,0,0,0,0,1
2176,2,2,1.0,1,0,1,0,0,0,0,0,1
2177,1,1,0.0,0,0,1,0,0,0,0,0,1
2178,2,2,1.0,1,0,1,0,0,0,0,0,1
2179,2,2,1.0,1,0,1,0,0,0,0,0,1
2180,2,2,1.0,1,0,1,0,0,0,0,0,1
2181,2,2,1.0,1,0,1,0,0,0,0,0,1
2182,2,2,1.0,1,0,1,0,0,0,0,0,1
2183,2,2,1.0,1,0,1,0,0,0,0,0,1
2184,2,2,0.5,1,0,2,1,0,0,0,0,3
2185,4,4,0.8660254037844386,3,0,5,5,0,0,0,1,11
2186,2,2,0.5,1,0,2,1,0,0,0,0,3
2187,2,2,0.5,1,0,2,1,0,0,0,0,3
2188,2,2,1.0,1,0,1,0,0,0,0,0,1
2189,3,3,0.0,2,0,2,0,0,1,0,0,3
2190,2,2,0.5,1,0,2,1,0,0,0,0,3
2191,2,2,0.0,1,0,1,0,0,0,0,0,1
2192,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2193,2,2,0.0,1,0,1,0,0,0,0,0,1
2194,2,2,0.0,1,0,1,0,0,0,0,0,1
2195,4,4,0.0,3,0,11,19,2,1,0,7,39
2196,3,3,0.9428090415820634,1,0,2,0,0,0,0,0,2
2197,2,2,1.0,1,0,1,0,0,0,0,0,1
2198,2,2,1.0,1,0,1,0,0,0,0,0,1
2199,2,2,0.5,1,0,2,1,0,0,0,0,3
2200,4,4,0.8660254037844386,3,0,5,5,0,0,0,1,11
2201,2,2,0.5,1,0,2,1,0,0,0,0,3
2202,2,2,0.5,1,0,2,1,0,0,0,0,3
2203,2,2,1.0,1,0,1,0,0,0,0,0,1
2204,3,3,0.0,2,0,2,0,0,1,0,0,3
2205,2,2,0.5,1,0,2,1,0,0,0,0,3
2206,2,2,1.0,1,0,1,0,0,0,0,0,1
2207,2,2,1.0,1,0,1,0,0,0,0,0,1
2208,2,2,0.5,1,0,2,1,0,0,0,0,3
2209,4,4,0.8660254037844386,3,0,5,5,0,0,0,1,11
2210,2,2,0.5,1,0,2,1,0,0,0,0,3
2211,2,2,0.5,1,0,2,1,0,0,0,0,3
2212,2,2,1.0,1,0,1,0,0,0,0,0,1
2213,3,3,0.0,2,0,2,0,0,1,0,0,3
2214,2,2,0.5,1,0,2,1,0,0,0,0,3
2215,2,2,0.0,1,0,1,0,0,0,0,0,1
2216,2,2,1.0,1,0,1,0,0,0,0,0,1
2217,1,1,0.0,0,0,1,0,0,0,0,0,1
2218,2,2,0.5,1,0,2,1,0,0,0,0,3
2219,1,1,0.0,0,0,1,0,0,0,0,0,1
2220,2,2,1.0,1,0,1,0,0,0,0,0,1
2221,2,2,1.0,1,0,1,0,0,0,0,0,1
2222,2,2,1.0,1,0,1,0,0,0,0,0,1
2223,2,2,1.0,1,0,1,0,0,0,0,0,1
2224,2,2,1.0,1,0,1,0,0,0,0,0,1
2225,2,2,1.0,1,0,1,0,0,0,0,0,1
2226,2,2,1.0,1,0,1,0,0,0,0,0,1
2227,2,2,1.0,1,0,1,0,0,0,0,0,1
2228,2,2,0.0,1,0,1,0,0,0,0,0,1
2229,1,1,0.0,0,0,1,0,0,0,0,0,1
2230,2,2,0.5,1,0,2,1,0,0,0,0,3
2231,2,2,1.0,1,0,1,0,0,0,0,0,1
2232,2,2,0.0,1,0,1,0,0,0,0,0,1
2233,1,1,0.0,0,0,1,0,0,0,0,0,1
2234,2,2,1.0,1,0,1,0,0,0,0,0,1
2235,2,2,0.0,1,0,1,0,0,0,0,0,1
2236,1,1,0.0,0,0,1,0,0,0,0,0,1
2237,2,2,0.5,1,0,2,1,0,0,0,0,3
2238,2,2,0.5,1,0,2,1,0,0,0,0,3
2239,1,1,0.0,0,0,1,0,0,0,0,0,1
2240,3,3,0.0,2,0,2,0,0,0,0,0,2
2241,2,2,1.0,1,0,1,0,0,0,0,0,1
2242,2,2,1.0,1,0,1,0,0,0,0,0,1
2243,2,2,1.0,1,0,1,0,0,0,0,0,1
2244,1,1,0.0,0,0,2,1,0,0,0,0,3
2245,2,2,1.0,1,0,1,0,0,0,0,0,1
2246,1,1,0.0,0,0,1,0,0,0,0,0,1
2247,3,3,0.9428090415820634,2,0,2,1,0,0,0,0,3
2248,2,2,0.0,1,0,1,0,0,0,0,0,1
2249,2,2,1.0,1,0,1,0,0,0,0,0,1
2250,2,2,1.0,1,0,1,0,0,0,0,0,1
2251,1,1,0.0,0,0,1,0,0,0,0,0,1
2252,1,1,0.0,0,0,2,1,0,0,0,0,3
2253,1,1,0.0,0,0,1,0,0,0,0,0,1
2254,3,3,0.9428090415820634,2,0,3,0,0,0,0,0,3
2255,2,2,0.0,1,0,1,0,0,0,0,0,1
2256,1,1,0.0,0,0,1,0,0,0,0,0,1
2257,1,1,0.0,0,0,1,0,0,0,0,0,1
2258,1,1,0.0,0,0,1,0,0,0,0,0,1
2259,2,2,1.0,1,0,1,0,0,0,0,0,1
2260,2,2,1.0,1,0,3,0,2,0,0,0,5
2261,2,2,1.0,1,0,1,0,0,0,0,0,1
2262,3,3,0.9428090415820634,2,0,2,0,0,0,0,0,2
2263,2,2,0.0,1,0,1,0,0,0,0,0,1
2264,3,3,0.816496580927726,1,0,3,3,0,0,0,0,6
2265,4,4,0.8660254037844386,3,0,5,5,3,1,0,0,14
2266,1,1,0.0,0,0,1,0,0,0,0,0,1
2267,1,1,0.0,0,0,1,0,0,0,0,0,1
2268,2,2,1.0,1,0,4,0,0,0,1,0,4
2269,2,2,0.0,1,0,4,0,0,1,0,0,4
2270,3,3,0.9428090415820634,2,0,3,0,0,0,0,0,3
2271,1,1,0.0,0,0,1,0,0,0,0,0,1
2272,2,2,1.0,1,0,1,0,0,0,0,0,1
2273,2,2,0.0,1,0,1,0,0,0,0,0,1
2274,1,1,0.0,0,0,1,0,0,0,0,0,1
2275,1,1,0.0,0,0,1,0,0,0,0,0,1
2276,1,1,0.0,0,0,1,0,0,0,0,0,1
2277,2,2,0.0,1,0,1,0,0,0,0,0,1
2278,2,2,0.0,1,0,1,0,0,0,0,0,1
2279,2,2,0.0,1,0,1,0,0,0,0,0,1
2280,2,2,0.0,1,0,1,0,0,0,0,0,1
2281,1,1,0.0,0,0,3,0,0,0,0,0,2
2282,1,1,0.0,0,0,1,0,0,0,0,0,1
2283,3,3,0.9428090415820634,2,0,3,0,0,0,0,0,3
2284,1,1,0.0,0,0,1,0,0,0,0,0,1
2285,2,2,1.0,1,0,1,0,0,0,0,0,1
2286,3,3,0.9428090415820634,2,0,7,4,0,1,2,4,18
2287,3,3,0.0,2,0,7,4,0,1,2,4,18
2288,3,3,0.9428090415820634,2,0,7,4,0,1,2,4,18
2289,3,3,0.0,2,0,7,4,0,1,2,4,18
2290,3,3,0.0,2,0,7,4,0,1,2,4,18
2291,3,3,0.0,2,0,7,4,0,1,2,4,18
2292,4,4,0.0,3,0,3,0,0,3,0,0,6
2293,2,2,1.0,1,0,1,0,0,0,0,0,1
2294,2,2,1.0,1,0,1,0,0,0,0,0,1
2295,5,5,0.4,4,0,9,3,0,1,3,3,19
2296,5,5,0.0,4,0,10,10,4,2,3,3,32
2297,6,6,0.37267799624996495,5,0,10,9,2,2,3,3,29
2298,6,6,0.37267799624996495,5,0,10,9,2,2,3,3,29
2299,4,4,0.4330127018922193,3,0,5,6,0,0,0,0,11
2300,4,4,0.4330127018922193,2,0,7,1,0,1,2,2,13
2301,2,2,1.0,1,0,1,0,0,0,0,0,1
2302,4,4,0.4330127018922193,2,0,7,1,0,1,2,2,13
2303,1,1,0.0,0,0,1,0,0,0,0,0,1
