bench,src,pc,latency
502.gcc_r/1,1/super_hot_regions:117,0x5a2e8f9ce412,16
502.gcc_r/1,1/super_hot_regions:117,0x5a2e8f9ce416,0

502.gcc_r/1,1/super_hot_regions:118,0x5a2e8fa12453,16
502.gcc_r/1,1/super_hot_regions:118,0x5a2e8fa1245b,0

502.gcc_r/1,1/super_hot_regions:12,0x5a2e8f497966,8
502.gcc_r/1,1/super_hot_regions:12,0x5a2e8f497968,0
502.gcc_r/1,1/super_hot_regions:12,0x5a2e8f49796d,0
502.gcc_r/1,1/super_hot_regions:12,0x5a2e8f497970,0

502.gcc_r/1,1/super_hot_regions:127,0x5a2e8f497842,8
502.gcc_r/1,1/super_hot_regions:127,0x5a2e8f497847,0

502.gcc_r/1,1/super_hot_regions:13,0x5a2e8f497985,8
502.gcc_r/1,1/super_hot_regions:13,0x5a2e8f497987,0

502.gcc_r/1,1/super_hot_regions:15,0x5a2e8f497cd7,16
502.gcc_r/1,1/super_hot_regions:15,0x5a2e8f497cdc,0

502.gcc_r/1,1/super_hot_regions:16,0x5a2e8f497ccf,8
502.gcc_r/1,1/super_hot_regions:16,0x5a2e8f497cd1,0
502.gcc_r/1,1/super_hot_regions:16,0x5a2e8f497cd4,0
502.gcc_r/1,1/super_hot_regions:16,0x5a2e8f497ce1,0

502.gcc_r/1,1/super_hot_regions:19,0x5a2e8f4977c8,8
502.gcc_r/1,1/super_hot_regions:19,0x5a2e8f4977ca,0

502.gcc_r/1,1/super_hot_regions:23,0x5a2e8f497822,8
502.gcc_r/1,1/super_hot_regions:23,0x5a2e8f497824,0
502.gcc_r/1,1/super_hot_regions:23,0x5a2e8f497827,0

502.gcc_r/1,1/super_hot_regions:27,0x5a2e8f497a20,8
502.gcc_r/1,1/super_hot_regions:27,0x5a2e8f497a23,0

502.gcc_r/1,1/super_hot_regions:28,0x5a2e8f91ddf9,16
502.gcc_r/1,1/super_hot_regions:28,0x5a2e8f91de07,0

502.gcc_r/1,1/super_hot_regions:31,0x5a2e8f49a045,16
502.gcc_r/1,1/super_hot_regions:31,0x5a2e8f49a048,0
502.gcc_r/1,1/super_hot_regions:31,0x5a2e8f49a04b,0

502.gcc_r/1,1/super_hot_regions:39,0x5a2e8f48e2a8,8
502.gcc_r/1,1/super_hot_regions:39,0x5a2e8f48e2af,0

502.gcc_r/1,1/super_hot_regions:50,0x5a2e8f49a075,16
502.gcc_r/1,1/super_hot_regions:50,0x5a2e8f49a078,0

502.gcc_r/1,1/super_hot_regions:61,0x5a2e8f491e6e,16
502.gcc_r/1,1/super_hot_regions:61,0x5a2e8f491e75,0

502.gcc_r/1,1/super_hot_regions:62,0x5a2e8f49a057,16
502.gcc_r/1,1/super_hot_regions:62,0x5a2e8f49a05c,0
502.gcc_r/1,1/super_hot_regions:62,0x5a2e8f49a05f,0

502.gcc_r/1,1/super_hot_regions:63,0x5a2e8f49a053,16
502.gcc_r/1,1/super_hot_regions:63,0x5a2e8f49a062,0
502.gcc_r/1,1/super_hot_regions:63,0x5a2e8f49a065,0

502.gcc_r/1,1/super_hot_regions:7,0x5a2e8f497c78,8
502.gcc_r/1,1/super_hot_regions:7,0x5a2e8f497c7b,0

502.gcc_r/1,1/super_hot_regions:76,0x5a2e8f726d87,8
502.gcc_r/1,1/super_hot_regions:76,0x5a2e8f726d8d,0

502.gcc_r/1,1/super_hot_regions:82,0x5a2e8fc0f1cc,8
502.gcc_r/1,1/super_hot_regions:82,0x5a2e8fc0f1d4,0

502.gcc_r/1,1/super_hot_regions:84,0x5a2e8fc0f1f0,16
502.gcc_r/1,1/super_hot_regions:84,0x5a2e8fc0f1f7,0

502.gcc_r/1,1/super_hot_regions:95,0x5a2e8f48eef6,8
502.gcc_r/1,1/super_hot_regions:95,0x5a2e8f48ef21,0

502.gcc_r/1,1/super_hot_regions:98,0x5a2e8f48ef40,16
502.gcc_r/1,1/super_hot_regions:98,0x5a2e8f48ef45,0

502.gcc_r/2,2/super_hot_regions:10,0x5deaaf716fd5,16
502.gcc_r/2,2/super_hot_regions:10,0x5deaaf716fd9,0
502.gcc_r/2,2/super_hot_regions:10,0x5deaaf716fe4,0

502.gcc_r/2,2/super_hot_regions:116,0x5deaaf289075,16
502.gcc_r/2,2/super_hot_regions:116,0x5deaaf289078,0

502.gcc_r/2,2/super_hot_regions:119,0x5deaaf289057,16
502.gcc_r/2,2/super_hot_regions:119,0x5deaaf28905c,0
502.gcc_r/2,2/super_hot_regions:119,0x5deaaf28905f,0

502.gcc_r/2,2/super_hot_regions:12,0x5deaaf71726b,16
502.gcc_r/2,2/super_hot_regions:12,0x5deaaf717274,0

503.bwaves_r/1,1/super_hot_regions:103,0x5e2ee9740ee0,16
503.bwaves_r/1,1/super_hot_regions:103,0x5e2ee9740eea,0

503.bwaves_r/1,1/super_hot_regions:109,0x5e2ee9741fb1,8
503.bwaves_r/1,1/super_hot_regions:109,0x5e2ee9741fce,0

503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d78b,48
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d793,0
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d7a2,0
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d79d,0
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d798,0
503.bwaves_r/1,1/super_hot_regions:11,0x5e2ee973d7a7,0

503.bwaves_r/1,1/super_hot_regions:114,0x5e2ee9744c08,8
503.bwaves_r/1,1/super_hot_regions:114,0x5e2ee9744c0b,0

503.bwaves_r/1,1/super_hot_regions:115,0x5e2ee9744c11,8
503.bwaves_r/1,1/super_hot_regions:115,0x5e2ee9744c15,0

503.bwaves_r/1,1/super_hot_regions:116,0x5e2ee9744c2d,8
503.bwaves_r/1,1/super_hot_regions:116,0x5e2ee9744c30,0

503.bwaves_r/1,1/super_hot_regions:117,0x5e2ee9744c47,8
503.bwaves_r/1,1/super_hot_regions:117,0x5e2ee9744c4b,0

503.bwaves_r/1,1/super_hot_regions:118,0x5e2ee9744c9c,16
503.bwaves_r/1,1/super_hot_regions:118,0x5e2ee9744ca0,0
503.bwaves_r/1,1/super_hot_regions:118,0x5e2ee9744ca7,0

503.bwaves_r/1,1/super_hot_regions:12,0x5e2ee973d7b3,16
503.bwaves_r/1,1/super_hot_regions:12,0x5e2ee973d7c0,0

503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bcd,64
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bd0,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bde,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c3d,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744be4,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bf4,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744bf7,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c01,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c04,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c5f,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c44,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c67,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744d75,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c72,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c75,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744cb5,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744d33,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c7c,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c8a,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c8d,0
503.bwaves_r/1,1/super_hot_regions:120,0x5e2ee9744c90,0

503.bwaves_r/1,1/super_hot_regions:121,0x5e2ee9744c0d,16
503.bwaves_r/1,1/super_hot_regions:121,0x5e2ee9744c17,0
503.bwaves_r/1,1/super_hot_regions:121,0x5e2ee9744e5f,0

503.bwaves_r/1,1/super_hot_regions:123,0x5e2ee9744c32,16
503.bwaves_r/1,1/super_hot_regions:123,0x5e2ee9744c36,0
503.bwaves_r/1,1/super_hot_regions:123,0x5e2ee9744fea,0

503.bwaves_r/1,1/super_hot_regions:124,0x5e2ee9744c54,16
503.bwaves_r/1,1/super_hot_regions:124,0x5e2ee9744c58,0
503.bwaves_r/1,1/super_hot_regions:124,0x5e2ee974505c,0

503.bwaves_r/1,1/super_hot_regions:127,0x5e2ee9741dcc,8
503.bwaves_r/1,1/super_hot_regions:127,0x5e2ee9741dcf,0

503.bwaves_r/1,1/super_hot_regions:128,0x5e2ee9741de8,8
503.bwaves_r/1,1/super_hot_regions:128,0x5e2ee9741dff,0

503.bwaves_r/1,1/super_hot_regions:13,0x5e2ee973d790,8
503.bwaves_r/1,1/super_hot_regions:13,0x5e2ee973d7c5,0

503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbb2,24
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbb9,0
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbc9,0
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbc6,0
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbcc,0
503.bwaves_r/1,1/super_hot_regions:133,0x5e2ee973dbc3,0

503.bwaves_r/1,1/super_hot_regions:139,0x5e2ee97440ef,8
503.bwaves_r/1,1/super_hot_regions:139,0x5e2ee97440f3,0

503.bwaves_r/1,1/super_hot_regions:140,0x5e2ee9744114,8
503.bwaves_r/1,1/super_hot_regions:140,0x5e2ee9744118,0

503.bwaves_r/1,1/super_hot_regions:141,0x5e2ee9744137,8
503.bwaves_r/1,1/super_hot_regions:141,0x5e2ee974413b,0

503.bwaves_r/1,1/super_hot_regions:142,0x5e2ee9744172,8
503.bwaves_r/1,1/super_hot_regions:142,0x5e2ee9744175,0

503.bwaves_r/1,1/super_hot_regions:143,0x5e2ee97440a6,24
503.bwaves_r/1,1/super_hot_regions:143,0x5e2ee97440ad,0
503.bwaves_r/1,1/super_hot_regions:143,0x5e2ee97440b0,0
503.bwaves_r/1,1/super_hot_regions:143,0x5e2ee9744197,0

505.mcf_r/1,1/super_hot_regions:100,0x61d4948f1050,16
505.mcf_r/1,1/super_hot_regions:100,0x61d4948f105d,0

505.mcf_r/1,1/super_hot_regions:102,0x61d4948f1d01,16
505.mcf_r/1,1/super_hot_regions:102,0x61d4948f1d0a,0

505.mcf_r/1,1/super_hot_regions:103,0x61d4948f1cff,8
505.mcf_r/1,1/super_hot_regions:103,0x61d4948f1d0d,0

505.mcf_r/1,1/super_hot_regions:105,0x61d4948f1bc2,16
505.mcf_r/1,1/super_hot_regions:105,0x61d4948f1bcb,0

505.mcf_r/1,1/super_hot_regions:107,0x61d4948ecc92,24
505.mcf_r/1,1/super_hot_regions:107,0x61d4948ecc96,0
505.mcf_r/1,1/super_hot_regions:107,0x61d4948ecc9d,0
505.mcf_r/1,1/super_hot_regions:107,0x61d4948ecc9a,0
505.mcf_r/1,1/super_hot_regions:107,0x61d4948ecca1,0

505.mcf_r/1,1/super_hot_regions:110,0x61d4948ec81a,16
505.mcf_r/1,1/super_hot_regions:110,0x61d4948ec81e,0

505.mcf_r/1,1/super_hot_regions:117,0x61d4948f0a23,8
505.mcf_r/1,1/super_hot_regions:117,0x61d4948f0a29,0

505.mcf_r/1,1/super_hot_regions:119,0x61d4948f0644,16
505.mcf_r/1,1/super_hot_regions:119,0x61d4948f0648,0

505.mcf_r/1,1/super_hot_regions:12,0x61d4948eff90,32
505.mcf_r/1,1/super_hot_regions:12,0x61d4948eff93,0
505.mcf_r/1,1/super_hot_regions:12,0x61d4948eff96,0
505.mcf_r/1,1/super_hot_regions:12,0x61d4948eff98,0
505.mcf_r/1,1/super_hot_regions:12,0x61d4948eff9a,0

505.mcf_r/1,1/super_hot_regions:120,0x61d4948f0641,16
505.mcf_r/1,1/super_hot_regions:120,0x61d4948f064b,0

505.mcf_r/1,1/super_hot_regions:122,0x61d4948f067f,8
505.mcf_r/1,1/super_hot_regions:122,0x61d4948f0688,0

505.mcf_r/1,1/super_hot_regions:123,0x61d4948f0682,8
505.mcf_r/1,1/super_hot_regions:123,0x61d4948f069b,0
505.mcf_r/1,1/super_hot_regions:123,0x61d4948f069e,0

505.mcf_r/1,1/super_hot_regions:128,0x61d4948f16bf,16
505.mcf_r/1,1/super_hot_regions:128,0x61d4948f16ca,0
505.mcf_r/1,1/super_hot_regions:128,0x61d4948f16cd,0

505.mcf_r/1,1/super_hot_regions:130,0x61d4948f261b,8
505.mcf_r/1,1/super_hot_regions:130,0x61d4948f2623,0
505.mcf_r/1,1/super_hot_regions:130,0x61d4948f262e,0
505.mcf_r/1,1/super_hot_regions:130,0x61d4948f262a,0
505.mcf_r/1,1/super_hot_regions:130,0x61d4948f2631,0
505.mcf_r/1,1/super_hot_regions:130,0x61d4948f2634,0

505.mcf_r/1,1/super_hot_regions:132,0x61d4948f329f,16
505.mcf_r/1,1/super_hot_regions:132,0x61d4948f32ad,0

505.mcf_r/1,1/super_hot_regions:133,0x61d4948f3299,16
505.mcf_r/1,1/super_hot_regions:133,0x61d4948f329c,0
505.mcf_r/1,1/super_hot_regions:133,0x61d4948f32a9,0
505.mcf_r/1,1/super_hot_regions:133,0x61d4948f32b1,0

505.mcf_r/1,1/super_hot_regions:137,0x61d4948f0aba,8
505.mcf_r/1,1/super_hot_regions:137,0x61d4948f0abd,0

505.mcf_r/1,1/super_hot_regions:14,0x61d4948eda40,16
505.mcf_r/1,1/super_hot_regions:14,0x61d4948eda4d,0

505.mcf_r/1,1/super_hot_regions:145,0x61d4948f04c3,8
505.mcf_r/1,1/super_hot_regions:145,0x61d4948f04c7,0

505.mcf_r/1,1/super_hot_regions:146,0x61d4948f04f8,8
505.mcf_r/1,1/super_hot_regions:146,0x61d4948f0500,0

505.mcf_r/1,1/super_hot_regions:147,0x61d4948f0532,8
505.mcf_r/1,1/super_hot_regions:147,0x61d4948f053a,0

507.cactuBSSN_r/1,1/super_hot_regions:10,0x61ec7a5ec613,16
507.cactuBSSN_r/1,1/super_hot_regions:10,0x61ec7a5ec61f,0

507.cactuBSSN_r/1,1/super_hot_regions:101,0x61ec7a4950a8,32
507.cactuBSSN_r/1,1/super_hot_regions:101,0x61ec7a4950af,0
507.cactuBSSN_r/1,1/super_hot_regions:101,0x61ec7a4950b3,0
507.cactuBSSN_r/1,1/super_hot_regions:101,0x61ec7a4950ba,0
507.cactuBSSN_r/1,1/super_hot_regions:101,0x61ec7a4950c0,0
507.cactuBSSN_r/1,1/super_hot_regions:101,0x61ec7a4950c3,0

507.cactuBSSN_r/1,1/super_hot_regions:106,0x61ec7a495458,32
507.cactuBSSN_r/1,1/super_hot_regions:106,0x61ec7a49545f,0
507.cactuBSSN_r/1,1/super_hot_regions:106,0x61ec7a495463,0
507.cactuBSSN_r/1,1/super_hot_regions:106,0x61ec7a49546a,0
507.cactuBSSN_r/1,1/super_hot_regions:106,0x61ec7a495470,0
507.cactuBSSN_r/1,1/super_hot_regions:106,0x61ec7a495473,0

507.cactuBSSN_r/1,1/super_hot_regions:107,0x61ec7a494f80,32
507.cactuBSSN_r/1,1/super_hot_regions:107,0x61ec7a494f87,0
507.cactuBSSN_r/1,1/super_hot_regions:107,0x61ec7a494f8b,0
507.cactuBSSN_r/1,1/super_hot_regions:107,0x61ec7a494f92,0
507.cactuBSSN_r/1,1/super_hot_regions:107,0x61ec7a494f98,0
507.cactuBSSN_r/1,1/super_hot_regions:107,0x61ec7a494f9b,0

507.cactuBSSN_r/1,1/super_hot_regions:108,0x61ec7a4951a0,32
507.cactuBSSN_r/1,1/super_hot_regions:108,0x61ec7a4951a7,0
507.cactuBSSN_r/1,1/super_hot_regions:108,0x61ec7a4951ab,0
507.cactuBSSN_r/1,1/super_hot_regions:108,0x61ec7a4951b2,0
507.cactuBSSN_r/1,1/super_hot_regions:108,0x61ec7a4951b8,0
507.cactuBSSN_r/1,1/super_hot_regions:108,0x61ec7a4951bb,0

507.cactuBSSN_r/1,1/super_hot_regions:112,0x61ec7a495360,32
507.cactuBSSN_r/1,1/super_hot_regions:112,0x61ec7a49536a,0
507.cactuBSSN_r/1,1/super_hot_regions:112,0x61ec7a495370,0
507.cactuBSSN_r/1,1/super_hot_regions:112,0x61ec7a495377,0

507.cactuBSSN_r/1,1/super_hot_regions:113,0x61ec7a495290,32
507.cactuBSSN_r/1,1/super_hot_regions:113,0x61ec7a49529a,0
507.cactuBSSN_r/1,1/super_hot_regions:113,0x61ec7a4952a1,0
507.cactuBSSN_r/1,1/super_hot_regions:113,0x61ec7a4952a8,0

507.cactuBSSN_r/1,1/super_hot_regions:118,0x75705f2f194e,8
507.cactuBSSN_r/1,1/super_hot_regions:118,0x75705f2f1a13,0

507.cactuBSSN_r/1,1/super_hot_regions:12,0x61ec7a5ec5ac,8
507.cactuBSSN_r/1,1/super_hot_regions:12,0x61ec7a5ec5af,0

507.cactuBSSN_r/1,1/super_hot_regions:150,0x61ec7a495320,32
507.cactuBSSN_r/1,1/super_hot_regions:150,0x61ec7a495328,0
507.cactuBSSN_r/1,1/super_hot_regions:150,0x61ec7a495333,0
507.cactuBSSN_r/1,1/super_hot_regions:150,0x61ec7a495337,0

507.cactuBSSN_r/1,1/super_hot_regions:151,0x61ec7a495324,16
507.cactuBSSN_r/1,1/super_hot_regions:151,0x61ec7a49532d,0
507.cactuBSSN_r/1,1/super_hot_regions:151,0x61ec7a49533c,0

507.cactuBSSN_r/1,1/super_hot_regions:152,0x61ec7a495340,8
507.cactuBSSN_r/1,1/super_hot_regions:152,0x61ec7a495359,0

507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a49532f,24
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a495342,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a495349,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a495346,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a49534d,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a495350,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a495356,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a495353,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a49535b,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a495370,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a49536e,0
507.cactuBSSN_r/1,1/super_hot_regions:154,0x61ec7a495377,0

507.cactuBSSN_r/1,1/super_hot_regions:155,0x61ec7a49525d,8
507.cactuBSSN_r/1,1/super_hot_regions:155,0x61ec7a49529e,0

508.namd_r/1,1/super_hot_regions:102,0x5826d153c4a7,16
508.namd_r/1,1/super_hot_regions:102,0x5826d153c581,0

508.namd_r/1,1/super_hot_regions:104,0x5826d153c459,32
508.namd_r/1,1/super_hot_regions:104,0x5826d153c474,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c57a,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c524,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c58c,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c58f,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c59e,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c5a8,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c5aa,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c5b9,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c5c2,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c5c4,0
508.namd_r/1,1/super_hot_regions:104,0x5826d153c5d3,0

508.namd_r/1,1/super_hot_regions:11,0x5826d152c73e,16
508.namd_r/1,1/super_hot_regions:11,0x5826d152c7a7,0
508.namd_r/1,1/super_hot_regions:11,0x5826d152c7aa,0
508.namd_r/1,1/super_hot_regions:11,0x5826d152c7b1,0
508.namd_r/1,1/super_hot_regions:11,0x5826d152c782,0
508.namd_r/1,1/super_hot_regions:11,0x5826d152c7ba,0
508.namd_r/1,1/super_hot_regions:11,0x5826d152c7c0,0

508.namd_r/1,1/super_hot_regions:111,0x5826d152f734,16
508.namd_r/1,1/super_hot_regions:111,0x5826d152f79c,0
508.namd_r/1,1/super_hot_regions:111,0x5826d152f79f,0
508.namd_r/1,1/super_hot_regions:111,0x5826d152f7a6,0
508.namd_r/1,1/super_hot_regions:111,0x5826d152f777,0
508.namd_r/1,1/super_hot_regions:111,0x5826d152f7b0,0
508.namd_r/1,1/super_hot_regions:111,0x5826d152f7b6,0

508.namd_r/1,1/super_hot_regions:115,0x5826d152aa59,16
508.namd_r/1,1/super_hot_regions:115,0x5826d152ab43,0

508.namd_r/1,1/super_hot_regions:119,0x5826d152aaaa,16
508.namd_r/1,1/super_hot_regions:119,0x5826d152abaa,0

508.namd_r/1,1/super_hot_regions:121,0x5826d152aa5c,32
508.namd_r/1,1/super_hot_regions:121,0x5826d152aa78,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152aba3,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152ab68,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abb5,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abb8,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abc6,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abd0,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abd2,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abe0,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abe9,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abeb,0
508.namd_r/1,1/super_hot_regions:121,0x5826d152abf9,0

508.namd_r/1,1/super_hot_regions:124,0x5826d152d8e4,16
